_id,name,property_type,room_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,review_scores,amenities,images,host_name,host_identity_verified,market,country,longitude,latitude,availability_30,availability_60,availability_90,availability_365,price_usd
26178812,North Point ...Room for 2 --- with lift  (2a),Apartment,Private room,29,1125,flexible,2,0,1,0,1,228,Not Specified,0,1,0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Hangers', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/0178ffed-a692-4422-bad0-26af8dc752f6.jpg?aki_policy=large,Jov,No,Hong Kong,Hong Kong,114.19977,22.29032,12,42,72,162,29.64
26185187,Chambre lumineuse dans Villeray,Apartment,Private room,2,1125,flexible,2,1,1,2,1,32,Not Specified,0,1,100,"['Wifi', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Hangers', 'Hair dryer']",https://a0.muscache.com/im/pictures/373d398a-9f76-4046-bbe0-4b688e9762f0.jpg?aki_policy=large,Agnes,No,Montreal,Canada,-73.62657,45.53873,29,59,89,89,25.6
26197507,NEW-Kamuela Luxury Resort Townhome on Kohala Coast,Townhouse,Entire home/apt,4,29,strict_14_with_grace_period,4,2,2,0,2,400,286,0,1,0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Hot tub', 'Washer', 'Dryer', 'Hair dryer', 'Iron', 'Bathtub', 'Bed linens', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Oven', 'BBQ grill', 'Beach essentials', 'Other']",https://a0.muscache.com/im/pictures/99dff68f-016d-46d6-928b-d8140c8e8fe4.jpg?aki_policy=large,Evolve,No,The Big Island,United States,-155.85622,19.94653,7,28,58,303,400.0
26199936,Leme - 2 quartos  - portaria 24 horas,Apartment,Entire home/apt,1,1000,strict_14_with_grace_period,4,2,3,5,2,280,0,0,1,100,"['TV', 'Wifi', 'Kitchen', 'Elevator', 'First aid kit', 'Safety card', 'Essentials', 'Hangers', 'Laptop friendly workspace', 'Private entrance', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",https://a0.muscache.com/im/pictures/85ffa278-ddf4-4fd4-96a5-07bb6e75655e.jpg?aki_policy=large,Paula,No,Rio De Janeiro,Brazil,-43.16990793229011,-22.961917625695435,0,0,0,0,53.2
26204249,Waikiki Banyan Tower 2 Suite 3704 *No guest service fee*,Condominium,Entire home/apt,5,365,super_strict_60,6,1,2,0,1,307,319,0,6,0,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Hot tub', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Bathtub', 'Bed linens', 'Microwave', 'Coffee maker', 'Oven', 'Patio or balcony']",https://a0.muscache.com/im/pictures/fe288c7b-67a5-49d3-87ac-d7d8940e2749.jpg?aki_policy=large,Red Awning,No,Oahu,United States,-157.822,21.27413,9,32,47,212,307.0
26209883,Devesas Apartment,Apartment,Entire home/apt,2,1125,flexible,6,2,3,19,2,85,Not Specified,10,4,99,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Elevator', 'Free street parking', 'Heating', 'Suitable for events', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Step-free access', 'Step-free access', 'Host greets you']",https://a0.muscache.com/im/pictures/4dcb7c8f-da46-4e2d-b3d1-9f2b316b5ee5.jpg?aki_policy=large,Guilherme,No,Porto,Portugal,-8.62179,41.12777,30,60,82,357,100.3
26210993,Ótimo quarto p 1-2 moças.Próx UERJ/Maracanã/Centro,Condominium,Private room,5,1125,moderate,1,1,1,0,1,41,Not Specified,27,1,0,"['Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Gym', 'Elevator', 'Free street parking', 'Suitable for events', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide doorway', 'Other']",https://a0.muscache.com/im/pictures/81dad36b-8450-4baa-bbb2-f5b41d2b1487.jpg?aki_policy=large,Fatima,No,Rio De Janeiro,Brazil,-43.2718506152968,-22.913544431538625,0,0,0,163,7.79
26231187,Nice and quiet room in the Plateau,Condominium,Private room,2,1125,moderate,2,1,1,32,1,36,0,7,1,99,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens']",https://a0.muscache.com/im/pictures/d3411d1c-e7f5-4784-b46a-a9e9d6aa9bd5.jpg?aki_policy=large,Luna,No,Montreal,Canada,-73.59447,45.52984,2,32,62,62,28.8
26232410,Oporto Royal Apartment,Apartment,Entire home/apt,1,1125,flexible,2,1,1,9,1,120,0,0,1,91,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Well-lit path to entrance', 'Host greets you']",https://a0.muscache.com/im/pictures/6975c1db-61e5-4a01-8f35-c7b3cada1c7f.jpg?aki_policy=large,Andre,Yes,Porto,Portugal,-8.59848,41.14567,21,51,81,353,141.6
26242605,Gignas Studio Apartment,Apartment,Entire home/apt,32,1125,strict_14_with_grace_period,2,0,1,0,1,41,50,0,1,0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Essentials', 'Hangers']",https://a0.muscache.com/im/pictures/c64e5b68-d4dc-49ed-b6a9-2f94c04b88d7.jpg?aki_policy=large,Sol,Yes,Barcelona,Spain,2.17855,41.38164,0,0,0,184,48.379999999999995
26244400,Cozy home!,Apartment,Private room,1,1125,moderate,1,1,1,1,1,37,30,8,1,0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hot water', 'Microwave', 'Refrigerator', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/82029f69-664e-4908-93af-09c4e8cbd323.jpg?aki_policy=large,Laura,Yes,Sydney,Australia,151.14769,-33.8802,0,0,0,0,27.009999999999998
26257930,"Wailea Ekahi Village 28F- 1 Bedroom, Ocean View!!",Condominium,Entire home/apt,4,80,strict_14_with_grace_period,4,1,2,2,2,305,125,0,1,100,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Babysitter recommendations', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed', 'Well-lit path to entrance', 'Disabled parking spot', 'Beachfront']",https://a0.muscache.com/im/pictures/95f3092d-b76f-4fa1-87f7-fc9f1e8e17e7.jpg?aki_policy=large,Maui A Place A Part,No,Maui,United States,-156.44098,20.69808,0,19,42,186,305.0
26259025,"酒店式公寓,厅床出租,尊享免费泳池､健身房,仅限女性!Bunk Bed,“NO BOYS”!",Apartment,Shared room,1,1125,flexible,1,1,1,47,1,283,Not Specified,0,1,97,"['Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Children’s books and toys', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Ethernet connection', 'Luggage dropoff allowed', 'Host greets you', 'Beachfront']",https://a0.muscache.com/im/pictures/e45b8938-7e21-4d23-9edb-84235fb13c3d.jpg?aki_policy=large,Kay,No,Hong Kong,Hong Kong,114.18672,22.30099,15,44,74,347,36.79
26263467,RAMBLAS 1,Apartment,Entire home/apt,2,103,strict_14_with_grace_period,5,1,3,3,1,100,80,0,1,87,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Crib', 'Hot water', 'Paid parking on premises']",https://a0.muscache.com/im/pictures/9ac5a6e9-e603-46b4-a11a-477b35a08b96.jpg?aki_policy=large,Juan Carlos,No,Barcelona,Spain,2.1663,41.38394,15,27,39,281,118.0
26263470,Sora Home-3  Qeen bed,House,Private room,2,1125,strict_14_with_grace_period,2,1,1,11,1,59,49,15,1,96,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Pets live on this property', 'Free street parking', 'Buzzer/wireless intercom', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",https://a0.muscache.com/im/pictures/95cdf2ec-cf1f-4cf1-808a-427ba0c3f7ab.jpg?aki_policy=large,Myungsuk,No,Oahu,United States,-158.01012,21.40908,18,40,70,160,59.0
26270602,HKU  STUDIO for  2.....(4c),Apartment,Entire home/apt,29,1125,flexible,2,0,1,0,1,267,100,0,1,0,"['Wifi', 'Air conditioning', 'Elevator', 'Hangers', 'Iron', 'Private entrance']",https://a0.muscache.com/im/pictures/8a74d64d-0f7a-4a0a-af59-855c44909318.jpg?aki_policy=large,Jov,No,Hong Kong,Hong Kong,114.13231,22.28754,29,59,89,364,34.71
26273293,nice single room near unsw kingsford,Condominium,Private room,1,1125,flexible,1,0,1,0,1,70,20,0,1,0,"['Wifi', 'Kitchen', 'Washer']",https://a0.muscache.com/im/pictures/75ac52f7-b986-47a8-85be-b40c94320bf0.jpg?aki_policy=large,Chandler,No,Sydney,Australia,151.23078,-33.92315,0,0,0,0,51.1
26287233,Moradia Igreja de Paranhos - 2,House,Private room,6,15,flexible,1,1,1,3,1,14,20,0,1,93,"['Wifi', 'Kitchen', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Private living room', 'Private entrance', 'Hot water', 'Host greets you']",https://a0.muscache.com/im/pictures/1cba3b2a-7c15-4ad6-88ca-a96805cba246.jpg?aki_policy=large,José,No,Porto,Portugal,-8.60646,41.17057,0,0,0,230,16.52
2629234,Beautiful 1/1/1 in Waikiki!,Condominium,Entire home/apt,90,1125,strict_14_with_grace_period,3,1,2,4,1,142,120,0,2,100,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",https://a0.muscache.com/im/pictures/110416592/ab69371c_original.jpg?aki_policy=large,Ratana,Yes,Oahu,United States,-157.8205,21.27592,0,0,0,0,142.0
26308209,The Back Corner,Cabin,Entire home/apt,2,5,strict_14_with_grace_period,1,0,1,14,1,70,0,20,1,100,"['TV', 'Air conditioning', 'Kitchen', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",https://a0.muscache.com/im/pictures/c34e698a-d23a-4667-9e60-01c8367f27e7.jpg?aki_policy=large,Gail,No,Sydney,Australia,151.24884,-33.96664,12,37,67,68,51.1
26313671,"Cosy and bright double room. El Born, Barcelona.",Apartment,Private room,1,5,flexible,2,1,1,15,1,35,5,5,1,96,"['Wifi', 'Kitchen', 'Free street parking', 'First aid kit', 'Essentials', 'Shampoo', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Dishes and silverware', 'Cooking basics', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Host greets you']",https://a0.muscache.com/im/pictures/a2b0ec46-9acb-4850-af95-b4c9bb8b532e.jpg?aki_policy=large,Pedro,No,Barcelona,Spain,2.1818,41.38763,0,0,0,0,41.3
26313903,Smart Studio next to El Born,Apartment,Entire home/apt,60,300,flexible,1,0,1,0,1,40,85,0,1,0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/181665cf-d3c0-482c-853c-881efa04f2ae.jpg?aki_policy=large,Ellie,No,Barcelona,Spain,2.17585,41.38406,0,0,0,272,47.199999999999996
26315238,Oceanfront Sun Suite - Beachfront Oasis  ✔Wifi ✔AC,Condominium,Entire home/apt,1,1125,moderate,4,1,1,43,1,139,99,0,1,100,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Waterfront', 'Beachfront']",https://a0.muscache.com/im/pictures/15eabc3f-3f3e-4df7-b870-067fb3018466.jpg?aki_policy=large,Tatiana,No,Oahu,United States,-158.17655,21.41425,4,18,29,182,139.0
263190,Room in East Village with Private Entrance,Apartment,Private room,2,760,strict_14_with_grace_period,1,1,1,69,1,88,10,0,1,82,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Buzzer/wireless intercom', 'Heating', 'Lock on bedroom door', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Host greets you']",https://a0.muscache.com/im/pictures/12608189/b4db2fec_original.jpg?aki_policy=large,Dominique,Yes,New York,United States,-73.98591,40.72534,0,0,0,0,88.0
26319639,Las Ramblas Penthouse Apartment,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,5,2,3,2,1,130,60,20,2,100,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron']",https://a0.muscache.com/im/pictures/8e4cd278-e3d9-4db7-aef5-4191700a2540.jpg?aki_policy=large,Sol,Yes,Barcelona,Spain,2.17557,41.38123,2,2,2,2,153.4
26320917,Maison de ville moderne proche jardin Botanique,Townhouse,Entire home/apt,2,1125,flexible,5,3,4,2,1,160,60,0,1,80,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water']",https://a0.muscache.com/im/pictures/71532e43-61fe-471e-abfe-9c53e519e3e1.jpg?aki_policy=large,Florence,No,Montreal,Canada,-73.5769,45.56223,0,0,0,0,128.0
26323083,Your Opo Vintage Apartments 2F,Serviced apartment,Entire home/apt,1,1125,moderate,2,1,1,0,1,49,0,0,1,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Outlet covers', 'Baby bath', 'Babysitter recommendations', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/d7ddaa1c-cc09-4051-a36e-973c73f4b9d5.jpg?aki_policy=large,YourOpo,No,Porto,Portugal,-8.60438,41.1545,14,44,71,344,57.82
26334724,Stylish 2 BDR Apartment -Close to Redfern Station,Apartment,Entire home/apt,1,1125,moderate,4,2,2,26,2,181,160,0,1,91,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/14932078-44c9-4dca-82ed-4632f9eab518.jpg?aki_policy=large,Franca & Alessio,No,Sydney,Australia,151.19829,-33.89472,0,0,0,7,132.13
26340840,Renovated Federalist House with a Private Garden and Hot Tub,House,Entire home/apt,2,1125,moderate,10,5,5,20,2,299,400,0,1,98,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']","https://a0.muscache.com/4ea/air/v2//pictures/30e0df14-8bbe-4458-9574-cca3a3b3045d.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",Franca & Alessio,No,Sydney,Australia,151.15249,-33.8464,17,47,77,91,218.26999999999998
26342079,全新裝旺角朗豪坊對面2分鐘地鐵可住5人New Reno Apt 2 min Mongkok MTR,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,5,2,3,44,1,903,280,125,5,99,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Window guards', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove']",https://a0.muscache.com/im/pictures/240bbf14-1d80-4cd3-8cdf-d7e6bd00f9bb.jpg?aki_policy=large,Lexter,No,Hong Kong,Hong Kong,114.16791,22.31996,5,12,31,53,117.39
26342532,Room in Osmanbey,Apartment,Private room,2,1125,moderate,2,1,1,5,1,90,63,37,2,96,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Patio or balcony', 'Host greets you']",https://a0.muscache.com/im/pictures/d5e1b19d-493c-4df4-9caf-5b7eb0fa8bd1.jpg?aki_policy=large,Mustafa,Yes,Istanbul,Turkey,28.98504,41.0512,27,57,87,177,10.799999999999999
26344088,香港西貢海景游泳池大房子#Saikung#Hiking#Beach#Relaxing#20%OFF,Guest suite,Private room,2,50,flexible,2,1,1,24,1,675,149,149,1,96,"['Wifi', 'Air conditioning', 'Pool', 'Free parking on premises', 'Smoking allowed', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Children’s books and toys', 'Window guards', 'Hot water', 'Bed linens', 'Ethernet connection', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Beachfront']",https://a0.muscache.com/im/pictures/434ab27b-70ff-4d19-b61b-5068cc996cd0.jpg?aki_policy=large,Fairy,No,Hong Kong,Hong Kong,114.26052,22.39018,28,56,86,86,87.75
26348233,On The Ramblas 4 Studio Apartment,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,4,1,1,3,1,80,50,20,2,87,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron']",https://a0.muscache.com/im/pictures/e92d94b6-3eda-4333-96e9-9dd235238780.jpg?aki_policy=large,Sol,Yes,Barcelona,Spain,2.17552,41.37998,0,0,0,0,94.39999999999999
2634829,Private House Mindelo,House,Entire home/apt,2,30,strict_14_with_grace_period,6,3,3,4,2,195,250,75,6,100,"['TV', 'Pool', 'Kitchen', 'Indoor fireplace', 'Family/kid friendly', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Hair dryer', 'Iron']",https://a0.muscache.com/im/pictures/34569517/631c7e71_original.jpg?aki_policy=large,Fernando,No,Porto,Portugal,-8.73177,41.30549,29,59,89,317,230.1
26358814,Taksim !! Good location!! Venüs hotel,Hotel,Shared room,1,1125,flexible,2,1,2,0,1,248,100,0,1,0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Smoking allowed', 'Pets allowed', 'Breakfast', 'Elevator', 'Heating', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/668fded9-5346-4c3f-872c-eb71e9d3bbfd.jpg?aki_policy=large,Eda,No,Istanbul,Turkey,28.98354,41.03905,29,59,89,179,29.759999999999998
26361065,Marriott’s Waikoloa Ocean Club,Villa,Private room,3,1125,strict_14_with_grace_period,4,1,1,0,1,300,Not Specified,0,1,0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Free parking on premises', 'Gym', 'Elevator', 'Hot tub', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Private living room', 'Private entrance']",https://a0.muscache.com/im/pictures/84198993-4ece-4f7d-b12b-5830a68c9b5b.jpg?aki_policy=large,Sho,Yes,Oahu,United States,-157.8231,21.27348,30,60,90,365,300.0
26365192,The Pineapple Surf Shack,Guesthouse,Entire home/apt,1,1125,strict_14_with_grace_period,5,1,4,29,1,130,100,20,4,100,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Step-free access', 'Other', 'Handheld shower head', 'Fixed grab bars for shower', 'Fixed grab bars for toilet', 'Shower chair']",https://a0.muscache.com/im/pictures/3e1302b0-bda5-4871-9b23-936c8bca1465.jpg?aki_policy=large,Naomi,No,Oahu,United States,-158.21734,21.46995,1,4,13,185,130.0
26365414,Confort et zénitude près du stade olympique,Loft,Entire home/apt,2,40,moderate,2,0,1,11,1,75,40,0,1,100,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/d3c6f036-70c3-47a2-8a06-7a35e65af39f.jpg?aki_policy=large,Jean-Pierre,No,Montreal,Canada,-73.55022,45.57491,0,0,0,0,60.0
26366454,Nice room centr 6,Apartment,Private room,3,1125,strict_14_with_grace_period,2,1,1,0,1,35,20,10,1,0,"['Wifi', 'Paid parking off premises', 'Pets live on this property', 'Elevator', 'Buzzer/wireless intercom', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",https://a0.muscache.com/im/pictures/bb89a525-01af-48a5-a3d5-ff7bbee17001.jpg?aki_policy=large,Olí,No,Barcelona,Spain,2.14869,41.39592,25,55,85,85,41.3
26380958,On The Ramblas 5 Studio Apartment,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,4,1,1,1,1,80,50,20,2,80,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron']",https://a0.muscache.com/im/pictures/0e1a5b81-dbe6-4652-a445-c848b46d0083.jpg?aki_policy=large,Sol,Yes,Barcelona,Spain,2.17539,41.38126,0,0,0,0,94.39999999999999
